Truth,Decoded
Quanto costa il biglietto,euro lo
Purtroppo non lo so pero potresti chiedere all autista,tutto sono e io
Va bene grazie lo stesso,euro a io
Prego,euro lo
Perfetto vorrei comprarne due.,euro io
Certo ecco a lei vuole un sacchetto,euro lo io
Si grazie e arrivederci,euro a io
Le auguro una buona giornata,euro io
Buongiorno io sono Mario,euro io
Buonasera io sono Mario,euro a io
Piacere Luigi come stai,euro io
Tutto bene tu,euro io
Salve quanto costa quell articolo,tutto lo lo
E in offerta costa dieci euro,euro lo io
Tutto bene grazie,tutto io
Prendiamo un caffe al bar,euro io
"Certo volentieri, io lo prendero macchiato",tutto lo e io
A che ora arriva il pullman,tutto io
Dovrebbe arrivare tra qualche minuto,tutto lo
Quanto costa il biglietto,tutto io
Purtroppo non lo so pero potresti chiedere all autista,tutto e io
Va bene grazie lo stesso,euro lo
Prego,euro io
Perfetto vorrei comprarne due.,tutto onoeto
Certo ecco a lei vuole un sacchetto,euro lo
Si grazie e arrivederci,certo un lo e io
Le auguro una buona giornata,tutto lo
Buongiorno io sono Mario,tutto io
Buonasera io sono Mario,tutto lo lo
Piacere Luigi come stai,tutto certo
Tutto bene tu,euro io
Salve quanto costa quell articolo,euro a lo lo
