Truth,Decoded
Quanto costa il biglietto,euro lo
Purtroppo non lo so pero potresti chiedere all autista,certo un lo e io
Va bene grazie lo stesso,euro a lo
Prego,euro io
Perfetto vorrei comprarne due.,euro lo lo
Certo ecco a lei vuole un sacchetto,euro a lo lo
Si grazie e arrivederci,euro a lo lo
Le auguro una buona giornata,certo lo lo
Buongiorno io sono Mario,certo lo lo
Buonasera io sono Mario,euro a lo lo
Piacere Luigi come stai,euro lo lo
Tutto bene tu,euro lo
Salve quanto costa quell articolo,euro un lo io
E in offerta costa dieci euro,euro a lo lo
Tutto bene grazie,certo lo
Prendiamo un caffe al bar,euro lo
"Certo volentieri, io lo prendero macchiato",certo un lo e io
A che ora arriva il pullman,euro lo
Dovrebbe arrivare tra qualche minuto,euro lo lo
Quanto costa il biglietto,purtoto
Purtroppo non lo so pero potresti chiedere all autista,certo lo e io
Va bene grazie lo stesso,euro a lo
Prego,euro lo
Perfetto vorrei comprarne due.,certo un lo e io
Certo ecco a lei vuole un sacchetto,euro lo
Si grazie e arrivederci,certo sono lo e io
Le auguro una buona giornata,certo lo lo
Buongiorno io sono Mario,certo lo lo
Buonasera io sono Mario,certo un lo e io
Piacere Luigi come stai,certo lo e io
Tutto bene tu,euro lo
Salve quanto costa quell articolo,euro lo e io
