Truth,Decoded
Quanto costa il biglietto,pero io
Purtroppo non lo so pero potresti chiedere all autista,pero lo
Va bene grazie lo stesso,pero io
Prego,pero io
Perfetto vorrei comprarne due.,pero io
Certo ecco a lei vuole un sacchetto,pero io
Si grazie e arrivederci,pero io
Le auguro una buona giornata,certo io
Buongiorno io sono Mario,pero io
Buonasera io sono Mario,pero io
Piacere Luigi come stai,pero io
Tutto bene tu,pero io
Salve quanto costa quell articolo,certo io
E in offerta costa dieci euro,certo io
Tutto bene grazie,certo io
Prendiamo un caffe al bar,certo io
"Certo volentieri, io lo prendero macchiato",certo io
A che ora arriva il pullman,certo io
Dovrebbe arrivare tra qualche minuto,certo io
Quanto costa il biglietto,certo io
Purtroppo non lo so pero potresti chiedere all autista,certo io
Va bene grazie lo stesso,certo io
Prego,certo io
Perfetto vorrei comprarne due.,certo lo
Certo ecco a lei vuole un sacchetto,certo io
Si grazie e arrivederci,certo io
Le auguro una buona giornata,certo io
Buongiorno io sono Mario,certo io
Buonasera io sono Mario,certo io
Piacere Luigi come stai,certo io
Tutto bene tu,certo io
Salve quanto costa quell articolo,pero io
