Truth,Decoded
Si grazie e arrivederci,pero a e lo
Le auguro una buona giornata,euro lo io
Buongiorno io sono Mario,euro io
Buonasera io sono Mario,euro a io
Piacere Luigi come stai,euro io
Tutto bene tu,purtoto
Salve quanto costa quell articolo,e a io
E in offerta costa dieci euro,bene a io
Tutto bene grazie,euro lo
Prendiamo un caffe al bar,bene a io
"Certo volentieri, io lo prendero macchiato",euro a io
A che ora arriva il pullman,euro lo
Dovrebbe arrivare tra qualche minuto,bene a io
Quanto costa il biglietto,euro io
Purtroppo non lo so pero potresti chiedere all autista,euro lo lo
Va bene grazie lo stesso,bene a io
Prego,tutto
Perfetto vorrei comprarne due.,euro io
Certo ecco a lei vuole un sacchetto,e a lo
Si grazie e arrivederci,bene a io
Le auguro una buona giornata,euro lo
Buongiorno io sono Mario,euro lo
Buonasera io sono Mario,euro a io
Piacere Luigi come stai,euro a io
Tutto bene tu,purtoto
Salve quanto costa quell articolo,euro io
E in offerta costa dieci euro,euro a io
Tutto bene grazie,euro lo
Prendiamo un caffe al bar,euro lo
"Certo volentieri, io lo prendero macchiato",tutto lo lo
A che ora arriva il pullman,euro lo
Dovrebbe arrivare tra qualche minuto,bene a io
