Truth,Decoded
Quanto costa il biglietto,euro lo
Purtroppo non lo so pero potresti chiedere all autista,tutto lo e io
Va bene grazie lo stesso,euro lo
Prego,euro lo
Perfetto vorrei comprarne due.,euro io
Certo ecco a lei vuole un sacchetto,euro io
Si grazie e arrivederci,euro io
Le auguro una buona giornata,euro io
Buongiorno io sono Mario,euro lo
Buonasera io sono Mario,euro io
Piacere Luigi come stai,euro lo
Tutto bene tu,euro lo
Salve quanto costa quell articolo,tutto io
E in offerta costa dieci euro,euro io
Tutto bene grazie,tutto lo
Prendiamo un caffe al bar,euro lo
"Certo volentieri, io lo prendero macchiato",euro lo e io
A che ora arriva il pullman,euro lo
Dovrebbe arrivare tra qualche minuto,euro io
Quanto costa il biglietto,euro lo
Purtroppo non lo so pero potresti chiedere all autista,tutto lo e io
Va bene grazie lo stesso,euro lo
Prego,euro io
Perfetto vorrei comprarne due.,tutto lo e io
Certo ecco a lei vuole un sacchetto,euro io
Si grazie e arrivederci,tutto lo lo e io
Le auguro una buona giornata,tutto certo
Buongiorno io sono Mario,tutto io
Buonasera io sono Mario,tutto lo lo
Piacere Luigi come stai,tutto certo
Tutto bene tu,euro lo
Salve quanto costa quell articolo,euro io
