Truth,Decoded
Quanto costa il biglietto,euro lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo lo e io
Va bene grazie lo stesso,euro a lo
Prego,euro lo
Perfetto vorrei comprarne due.,euro lo
Certo ecco a lei vuole un sacchetto,euro a lo lo
Si grazie e arrivederci,a e a lo
Le auguro una buona giornata,euro lo
Buongiorno io sono Mario,euro lo lo
Buonasera io sono Mario,euro lo lo
Piacere Luigi come stai,euro lo
Tutto bene tu,euro lo
Salve quanto costa quell articolo,euro lo io
E in offerta costa dieci euro,euro a lo lo
Tutto bene grazie,certo lo
Prendiamo un caffe al bar,euro lo
"Certo volentieri, io lo prendero macchiato",euro lo e io
A che ora arriva il pullman,euro lo
Dovrebbe arrivare tra qualche minuto,euro lo
Quanto costa il biglietto,purtoto
Purtroppo non lo so pero potresti chiedere all autista,certo e io
Va bene grazie lo stesso,bene a lo
Prego,euro lo
Perfetto vorrei comprarne due.,certo un e io
Certo ecco a lei vuole un sacchetto,bene lo
Si grazie e arrivederci,certo un lo e io
Le auguro una buona giornata,certo lo lo
Buongiorno io sono Mario,certo lo
Buonasera io sono Mario,certo lo e io
Piacere Luigi come stai,certo lo lo
Tutto bene tu,euro lo
Salve quanto costa quell articolo,euro a lo e io
