Truth,Decoded
Salve quanto costa quell articolo,certo lo io
E in offerta costa dieci euro,euro un lo io
Tutto bene grazie,euro un lo io
Prendiamo un caffe al bar,euro un lo io
"Certo volentieri, io lo prendero macchiato",puontopo un lo lo e lo
A che ora arriva il pullman,euro un lo lo
Dovrebbe arrivare tra qualche minuto,euro un lo io
Quanto costa il biglietto,certo lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo io lo e lo
Va bene grazie lo stesso,euro lo io
Prego,certo lo
Perfetto vorrei comprarne due.,euro a lo lo
Certo ecco a lei vuole un sacchetto,certo lo lo e io
Si grazie e arrivederci,a e a lo io
Le auguro una buona giornata,certo un lo e io
Buongiorno io sono Mario,certo lo lo e io
Buonasera io sono Mario,pero a lo io
Piacere Luigi come stai,euro a lo lo
Tutto bene tu,certo
Salve quanto costa quell articolo,certo un lo io
E in offerta costa dieci euro,euro a lo io
Tutto bene grazie,pero a lo io
Prendiamo un caffe al bar,certo lo lo e io
"Certo volentieri, io lo prendero macchiato",pero lo e io
A che ora arriva il pullman,a e a lo lo
Dovrebbe arrivare tra qualche minuto,tu e a lo
Quanto costa il biglietto,euro lo
Purtroppo non lo so pero potresti chiedere all autista,puontopo non lo e lo
Va bene grazie lo stesso,a e a lo
Prego,euro lo
Perfetto vorrei comprarne due.,certo lo lo
Certo ecco a lei vuole un sacchetto,certo lo e io
