Truth,Decoded
Si grazie e arrivederci,pero a lo e lo
Le auguro una buona giornata,euro lo lo
Buongiorno io sono Mario,certo lo lo
Buonasera io sono Mario,euro a lo lo
Piacere Luigi come stai,euro lo io
Tutto bene tu,purtoto
Salve quanto costa quell articolo,euro a lo lo
E in offerta costa dieci euro,euro a lo lo
Tutto bene grazie,bene a lo
Prendiamo un caffe al bar,bene a lo
"Certo volentieri, io lo prendero macchiato",euro a lo io
A che ora arriva il pullman,tutto lo
Dovrebbe arrivare tra qualche minuto,bene a lo
Quanto costa il biglietto,tutto
Purtroppo non lo so pero potresti chiedere all autista,purton lo e io
Va bene grazie lo stesso,euro a lo
Prego,certo
Perfetto vorrei comprarne due.,euro lo lo
Certo ecco a lei vuole un sacchetto,a io a lo io
Si grazie e arrivederci,bene a lo
Le auguro una buona giornata,bene a lo
Buongiorno io sono Mario,euro lo lo
Buonasera io sono Mario,euro lo lo
Piacere Luigi come stai,pureoa lo lo
Tutto bene tu,tutto
Salve quanto costa quell articolo,euro lo
E in offerta costa dieci euro,euro lo lo
Tutto bene grazie,euro lo
Prendiamo un caffe al bar,tu lo
"Certo volentieri, io lo prendero macchiato",euro lo
A che ora arriva il pullman,purtoao
Dovrebbe arrivare tra qualche minuto,euro a lo
