Truth,Decoded
Quanto costa il biglietto,io lo
Purtroppo non lo so pero potresti chiedere all autista,io lo
Va bene grazie lo stesso,io lo
Prego,io lo
Perfetto vorrei comprarne due.,io lo
Certo ecco a lei vuole un sacchetto,io lo
Si grazie e arrivederci,io lo
Le auguro una buona giornata,io lo
Buongiorno io sono Mario,io lo
Buonasera io sono Mario,io lo
Piacere Luigi come stai,io lo
Tutto bene tu,io lo
Salve quanto costa quell articolo,tu lo
E in offerta costa dieci euro,tu lo
Tutto bene grazie,tu lo
Prendiamo un caffe al bar,tu lo
"Certo volentieri, io lo prendero macchiato",tu lo
A che ora arriva il pullman,tu lo
Dovrebbe arrivare tra qualche minuto,tu lo
Quanto costa il biglietto,tu lo
Purtroppo non lo so pero potresti chiedere all autista,tu lo
Va bene grazie lo stesso,tu lo
Prego,tu lo
Perfetto vorrei comprarne due.,io lo
Certo ecco a lei vuole un sacchetto,tu lo
Si grazie e arrivederci,tu lo
Le auguro una buona giornata,tu lo
Buongiorno io sono Mario,tu lo
Buonasera io sono Mario,tu lo
Piacere Luigi come stai,tu lo
Tutto bene tu,tu lo
Salve quanto costa quell articolo,io lo
