Truth,Decoded
Quanto costa il biglietto,purte lo
Purtroppo non lo so pero potresti chiedere all autista,purte lo
Va bene grazie lo stesso,purte lo
Prego,purte lo
Perfetto vorrei comprarne due.,purte lo
Certo ecco a lei vuole un sacchetto,purte lo
Si grazie e arrivederci,purte lo
Le auguro una buona giornata,purte lo
Buongiorno io sono Mario,purte lo
Buonasera io sono Mario,purte lo
Piacere Luigi come stai,purte lo
Tutto bene tu,purte lo
Salve quanto costa quell articolo,tutto lo
E in offerta costa dieci euro,tutto lo
Tutto bene grazie,tutto lo
Prendiamo un caffe al bar,tutto lo
"Certo volentieri, io lo prendero macchiato",purte lo
A che ora arriva il pullman,tutto lo
Dovrebbe arrivare tra qualche minuto,tutto lo
Quanto costa il biglietto,tutto lo
Purtroppo non lo so pero potresti chiedere all autista,purte lo
Va bene grazie lo stesso,tutto lo
Prego,tutto lo
Perfetto vorrei comprarne due.,tutto lo
Certo ecco a lei vuole un sacchetto,tutto lo
Si grazie e arrivederci,tutto lo
Le auguro una buona giornata,tutto lo
Buongiorno io sono Mario,tutto lo
Buonasera io sono Mario,tutto lo
Piacere Luigi come stai,purte lo
Tutto bene tu,tutto lo
Salve quanto costa quell articolo,tutto lo
