Truth,Decoded
Quanto costa il biglietto,euro lo
Purtroppo non lo so pero potresti chiedere all autista,certo sono e io
Va bene grazie lo stesso,euro a lo
Prego,euro io
Perfetto vorrei comprarne due.,euro lo lo
Certo ecco a lei vuole un sacchetto,euro lo lo
Si grazie e arrivederci,euro a io
Le auguro una buona giornata,certo lo lo
Buongiorno io sono Mario,certo lo lo
Buonasera io sono Mario,euro a lo io
Piacere Luigi come stai,certo lo lo
Tutto bene tu,certo lo
Salve quanto costa quell articolo,euro lo lo io
E in offerta costa dieci euro,euro a lo io
Tutto bene grazie,certo lo
Prendiamo un caffe al bar,euro lo
"Certo volentieri, io lo prendero macchiato",euro lo lo io
A che ora arriva il pullman,certo io
Dovrebbe arrivare tra qualche minuto,euro lo io
Quanto costa il biglietto,certo io
Purtroppo non lo so pero potresti chiedere all autista,certo e io
Va bene grazie lo stesso,euro io
Prego,certo io
Perfetto vorrei comprarne due.,certo un e io
Certo ecco a lei vuole un sacchetto,euro io
Si grazie e arrivederci,certo un lo e io
Le auguro una buona giornata,certo lo lo
Buongiorno io sono Mario,certo io
Buonasera io sono Mario,certo un lo e io
Piacere Luigi come stai,certo lo lo
Tutto bene tu,certo io
Salve quanto costa quell articolo,euro lo e io
