Epoch,train_loss_s0,val_loss_s0,train_loss_s1,val_loss_s1
Epoch 36,66.6407470703125,67.04386671969765,69.74504089355469,69.69287353314851
Epoch 37,66.16437530517578,67.26815605163574,69.27143096923828,69.14524561229506
Epoch 38,66.15001678466797,66.43439813915052,68.87686157226562,68.74639026240298
Epoch 39,65.66071319580078,66.16991454676578,68.9502944946289,68.49697629025108
Epoch 40,64.91669464111328,65.80988654086464,68.66736602783203,68.88733303672389
Epoch 41,64.52641296386719,65.57054163280286,68.34557342529297,68.23128086893182
Epoch 42,63.802978515625,65.29675622237356,68.08850860595703,68.46492365786904
Epoch 43,63.67683029174805,65.39770243795294,67.86908721923828,70.04474900898181
Epoch 44,63.28083038330078,64.74235886021664,67.77728271484375,68.27598773554752
Epoch 45,63.205265045166016,64.3510977594476,67.56607055664062,67.41852155986585
Epoch 46,62.01219940185547,65.60435868313438,66.89275360107422,67.56292703528153
Epoch 47,61.83934783935547,63.982166551288806,66.58929443359375,67.2954073654978
Epoch 48,61.56737518310547,62.95446322591681,66.1887435913086,67.01523634258069
Epoch 49,60.357872009277344,62.82350523095382,65.96178436279297,66.9528786307887
Epoch 50,59.50297546386719,61.93292463202226,65.6241683959961,66.63857829445287
Epoch 51,59.368282318115234,61.09911955783242,65.58685302734375,66.15178897255345
Epoch 52,58.425636291503906,62.1642253173025,65.4788589477539,68.45806290475946
Epoch 53,57.930824279785156,61.79015258989836,64.17178344726562,66.02365508832429
Epoch 54,57.59996032714844,61.5507222025018,63.81049728393555,65.14520119114925
Epoch 55,57.227474212646484,59.46068255775853,63.461341857910156,65.40096208672774
Epoch 56,56.32221221923828,58.94702671452573,63.56438064575195,64.69741819281327
Epoch 57,55.894866943359375,58.475016302811476,62.28437423706055,63.819604341607345
Epoch 58,55.20425033569336,57.99117753380224,61.88160705566406,64.50089829093531
Epoch 59,54.52096939086914,57.01553512874403,61.61929702758789,63.78273979990106
Epoch 60,53.621952056884766,56.65060337468198,61.21284103393555,62.895611542149595
Epoch 61,53.22335433959961,56.75032951957301,61.181304931640625,63.157433088202225
Epoch 62,52.661808013916016,55.603762205023514,60.154205322265625,63.060216451946054
Epoch 63,51.76477813720703,55.91783591822574,59.878910064697266,62.7300894787437
Epoch 64,51.162479400634766,55.54527692292866,59.60444259643555,63.428995042098194
Epoch 65,51.0512580871582,53.54356498216328,59.43067932128906,61.18822592685097
Epoch 66,49.53378677368164,53.54502745176617,58.34622573852539,60.702575241891964
Epoch 67,48.59452438354492,53.54285375193545,57.52648162841797,61.03273552342465
Epoch 68,48.90935516357422,51.88891989055433,57.185585021972656,60.351551648190146
Epoch 69,47.691959381103516,51.9542607558401,56.571292877197266,60.18557064658717
Epoch 70,46.64045333862305,52.0569256682145,55.88551330566406,59.7893095217253
Epoch 71,46.316810607910156,50.2699854524512,55.36058807373047,59.318524862590586
Epoch 72,45.92072296142578,51.283502096878856,55.12813186645508,59.151125857704564
Epoch 73,45.06540298461914,51.02067807348151,54.2534065246582,59.03589387190969
Epoch 74,44.60612106323242,48.99305922608627,53.80320739746094,57.45931652470639
Epoch 75,44.043209075927734,49.606331127568296,53.49918746948242,58.16929541136089
Epoch 76,42.897029876708984,51.581715137080145,52.6819953918457,57.530570225966606
Epoch 77,43.61787033081055,47.85649727018256,51.7930793762207,56.354785974402176
Epoch 78,41.836185455322266,47.25582930665267,51.489070892333984,56.87924778085006
Epoch 79,41.11454391479492,46.60756570916427,51.62841033935547,56.493173267966824
Epoch 80,40.351402282714844,46.69997983480754,50.41483688354492,56.09343343032034
Epoch 81,39.314388275146484,45.542677706166316,49.45425796508789,54.86205339431763
Epoch 82,38.985748291015625,44.951894195456255,48.81066131591797,54.95089885310123
Epoch 83,37.96223831176758,44.878665133526454,48.088165283203125,53.84819619028192
Epoch 84,38.04781723022461,43.24882251839889,47.709388732910156,53.36428233698795
Epoch 85,36.49515151977539,43.16635980857046,46.959617614746094,53.09931865993299
Epoch 86,36.02737045288086,42.70208408958033,46.72368621826172,52.86498564168026
Epoch 87,35.04302978515625,42.96540587826779,45.57033920288086,51.87729845548931
Epoch 88,34.87130355834961,42.11578838699742,44.90052032470703,51.817972373962405
Epoch 89,34.891929626464844,42.127551952161284,45.19140625,50.352575924522
Epoch 90,34.20772933959961,41.81740461650648,44.42565155029297,49.727531310131674
Epoch 91,32.83873748779297,41.27268387016497,43.3328971862793,49.3927749558499
Epoch 92,32.301578521728516,40.64845295077876,42.786495208740234,49.1448420700274
Epoch 93,31.67011070251465,41.059019280734816,41.91426467895508,49.07031587048581
Epoch 94,31.726070404052734,40.26491939519581,41.79574966430664,48.80062236534922
Epoch 95,31.357616424560547,39.57585114805322,40.433773040771484,47.980315113067626
Epoch 96,29.962745666503906,38.834840789594146,40.27246856689453,48.11578535782663
Epoch 97,29.795259475708008,38.08006014071013,39.11087417602539,47.819931349001436
Epoch 98,29.244592666625977,38.52774427815488,38.87654113769531,46.43843909564771
Epoch 99,28.58133316040039,38.28880455744894,37.59528732299805,46.65095614634062
Epoch 100,28.47173309326172,37.25072215607292,37.81627655029297,47.40475438268561
Epoch 101,27.429195404052734,38.10091910738694,37.178340911865234,45.41848990791723
Epoch 102,26.930078506469727,36.62613977507541,36.39768981933594,45.899586336236254
Epoch 103,26.83230972290039,36.76735012907731,35.79466247558594,45.05122372225711
Epoch 104,26.478805541992188,36.597726914757175,35.29865646362305,43.811689316598994
Epoch 105,25.89252281188965,35.925376076447336,34.382633209228516,43.9109340717918
Epoch 106,25.46725082397461,35.851893772576986,34.27596664428711,44.002274764211556
Epoch 107,24.597835540771484,34.89154177464937,33.4966926574707,41.74179315065083
Epoch 108,24.29145050048828,34.73299816784106,32.971763610839844,41.34736684498034
Epoch 109,23.5584774017334,34.91731146887729,31.92628288269043,40.723298830735054
Epoch 110,23.00006866455078,34.77379203344646,31.213191986083984,41.10176463378103
Epoch 111,22.541608810424805,34.689928025948376,31.081336975097656,39.73834659425836
Epoch 112,22.447036743164062,33.35287679747531,30.234399795532227,40.902169870075426
Epoch 113,21.3234920501709,33.31712140284087,29.59718132019043,39.04911117804678
Epoch 114,21.468599319458008,32.303309753066614,29.07498550415039,40.09514907535754
Epoch 115,21.124021530151367,32.51489059548629,29.378339767456055,38.756884301336186
Epoch 116,20.56825065612793,32.30579636975339,28.75562286376953,37.84411396729319
Epoch 117,19.89194679260254,32.15173846545972,27.74720001220703,37.49174726887753
Epoch 118,19.571102142333984,31.986594649365074,27.87145233154297,38.35016450881958
Epoch 119,19.781787872314453,31.482832547237997,26.519763946533203,37.06042232764395
Epoch 120,20.197847366333008,31.44203712312799,26.524433135986328,37.73475306159572
Epoch 121,18.692211151123047,31.02240684785341,25.903491973876953,36.433925852022675
Epoch 122,18.514389038085938,32.856862509878056,24.948837280273438,34.96982186217057
Epoch 123,17.924678802490234,31.43782623567079,24.792457580566406,36.980973088113885
Epoch 124,17.633710861206055,30.471356498567683,24.72630500793457,36.155406685879356
Epoch 125,17.38686752319336,31.158658125526028,23.948787689208984,35.76953153610229
Epoch 126,16.885622024536133,31.981746229372526,23.44277000427246,36.117986721741524
Epoch 127,16.763723373413086,31.874073855500473,23.035057067871094,36.36526125104804
Epoch 128,16.353307723999023,32.11767503587823,22.861513137817383,34.50914222566705
Epoch 129,16.289505004882812,31.470881561229103,21.828624725341797,35.813733193748874
Epoch 130,15.157511711120605,29.307385838659187,21.44835662841797,34.84278596074957
Epoch 131,15.928747177124023,30.16876173270376,21.965742111206055,33.5908483178992
Epoch 132,15.292547225952148,28.917566852820546,21.17766761779785,33.43483393317775
Epoch 133,14.754961967468262,32.42296093702316,20.25094985961914,34.70956406718806
Epoch 134,15.012397766113281,29.290901470811743,20.36956024169922,32.121142604476525
Epoch 135,13.863633155822754,28.830012789525483,19.884794235229492,32.9676648516404
Epoch 136,13.910993576049805,29.33001215520658,19.150840759277344,32.89179306532207
Epoch 137,13.802268028259277,28.73000611568752,19.026126861572266,31.295262859996996
Epoch 138,13.110553741455078,28.293693339824678,18.73501205444336,32.55557063504269
Epoch 139,12.481486320495605,27.774542350518075,17.971454620361328,32.73211565519634
Epoch 140,13.668598175048828,29.817412311779826,18.434154510498047,32.47007256558067
Epoch 141,12.69679069519043,28.487037440350182,17.239160537719727,33.63861261417991
Epoch 142,12.852794647216797,27.82494200781772,16.856735229492188,33.43869317456296
Epoch 143,12.82220458984375,26.803411377731123,17.037418365478516,33.01161985146372
Epoch 144,11.92473030090332,26.90841436699817,16.734655380249023,31.554395053261207
Epoch 145,11.97884750366211,28.18834841376857,16.675870895385742,31.529601279057953
Epoch 146,13.154909133911133,29.058491807234915,15.978046417236328,31.19761664867401
Epoch 147,12.755404472351074,29.146419405937195,16.06035614013672,30.111671983568293
Epoch 148,11.997303009033203,26.75303060632003,15.94912052154541,30.2493683727164
Epoch 149,10.990286827087402,26.115551777889856,15.003661155700684,29.607017976359316
Epoch 150,10.737276077270508,26.81322181224823,14.603872299194336,30.48711568681817
Epoch 151,10.767483711242676,26.510842370359523,14.17483139038086,30.250362398749903
Epoch 152,10.60230541229248,25.843145501613616,14.092480659484863,31.743098794786555
Epoch 153,10.690247535705566,27.756903132639433,13.528318405151367,31.550809000667773
Epoch 154,10.475199699401855,25.32958340927174,13.453462600708008,29.02542160686694
Epoch 155,10.0564546585083,25.3534114839215,13.695735931396484,28.379903281362434
Epoch 156,10.963730812072754,27.114177058245005,12.655600547790527,27.797205945065148
Epoch 157,10.640867233276367,25.43118818245436,12.787885665893555,28.248637998731514
Epoch 158,9.342074394226074,25.904943501008184,12.337684631347656,29.287102656615406
Epoch 159,8.879488945007324,24.199207310300125,12.631202697753906,28.72027892188022
Epoch 160,9.197208404541016,26.228764234091106,12.240642547607422,29.147739150649624
Epoch 161,8.539624214172363,24.584856336367757,11.857741355895996,28.185875782213714
Epoch 162,8.42093276977539,25.065650005717025,11.914592742919922,28.290609594395285
Epoch 163,8.508135795593262,24.920384069649796,11.383453369140625,27.44634765072873
Epoch 164,8.538299560546875,25.227381560520122,10.566036224365234,27.71629479809811
Epoch 165,7.885937690734863,24.64245480048029,11.241230964660645,28.954721317165777
Epoch 166,8.421866416931152,25.23542642248304,11.0321683883667,26.21536182165146
Epoch 167,7.571155548095703,24.8014610659135,10.611395835876465,29.820495195137827
Epoch 168,7.856508255004883,23.623753583744953,12.965760231018066,27.401800733490994
Epoch 169,7.911641597747803,23.560800097961174,10.911093711853027,26.08129113975324
Epoch 170,7.827027320861816,27.6792355353895,10.412701606750488,28.490345920387067
Epoch 171,7.925382614135742,22.960017188912943,9.85018253326416,26.65985116519426
Epoch 172,7.392654895782471,23.316172585754018,9.661783218383789,27.25497135865061
Epoch 173,7.001142978668213,25.27265151394041,9.546368598937988,27.39891321282638
Epoch 174,7.129055500030518,24.0091037853768,9.123628616333008,27.930162507609317
Epoch 175,6.756171226501465,24.46382298814623,9.179864883422852,25.125462488124246
Epoch 176,6.9868879318237305,23.41574638391796,9.781341552734375,26.001972906840475
Epoch 177,6.701612949371338,23.697613789847022,8.932209968566895,26.850260703657803
Epoch 178,7.016730785369873,24.696276488900185,7.834052562713623,26.453427887433453
Epoch 179,6.670008659362793,24.090831197719826,9.335988998413086,28.298873879878144
Epoch 180,6.392858028411865,22.201766654143206,8.824126243591309,26.875861702153557
Epoch 181,6.507511615753174,22.586950386511653,8.188399314880371,25.444060165788
Epoch 182,6.240604400634766,22.19289255197111,7.832805156707764,24.86262333832289
Epoch 183,6.235620975494385,21.950712548510026,8.106374740600586,26.755388221144678
Epoch 184,5.948877334594727,22.768848903712474,7.879379749298096,26.85630167252139
Epoch 185,6.162880897521973,23.793550603640707,7.516313076019287,26.12379830526678
Epoch 186,6.012969493865967,23.045034934266617,7.081910610198975,25.705217543714927
Epoch 187,5.974517822265625,23.719850943590465,7.137165546417236,25.974480024136994
Epoch 188,5.6824951171875,24.52008177434143,8.563505172729492,25.4505600992002
Epoch 189,5.595095634460449,22.28418835236838,7.821826934814453,25.461599793873336
Epoch 190,5.428714752197266,23.387335506238436,7.470798969268799,25.43763422981689
Epoch 191,5.429842948913574,24.18414088268029,7.033899307250977,25.04236665070057
Epoch 192,5.176190376281738,22.415288285518947,6.540396213531494,24.14022103626477
Epoch 193,5.6388349533081055,23.712946649366305,6.837296485900879,25.130382040064585
Epoch 194,6.332723617553711,23.424851151359707,6.495295524597168,24.88823608489413
Epoch 195,5.207132816314697,23.031338282949047,6.942529201507568,26.532104083581974
Epoch 196,5.411369800567627,26.62070737622286,7.038079738616943,26.110306809842587
Epoch 197,4.916335582733154,24.326826296589875,6.311997413635254,24.840821099869515
Epoch 198,5.365001201629639,24.685829573948133,6.376619338989258,23.9544995321255
Epoch 199,4.940731048583984,24.598455999321057,6.068643093109131,25.88627404335298
Epoch 200,4.4870710372924805,23.136197158929548,5.9456706047058105,25.13726503558849
Epoch 201,4.387380599975586,22.355927936262205,5.381092071533203,24.373435253610737
Epoch 202,6.031614303588867,24.145677527628447,5.570606231689453,23.039476867804403
Epoch 203,5.606319904327393,24.65591390909333,5.953906536102295,23.132476445405107
Epoch 204,4.865804195404053,22.465392973077925,5.685154914855957,24.43816060455222
Epoch 205,4.460788726806641,20.894579286402777,6.875625133514404,25.54378943933468
Epoch 206,4.130974292755127,23.928688946052603,5.4659528732299805,23.32165802783872
Epoch 207,4.024177074432373,22.051367936871554,5.675963878631592,24.219473318049783
Epoch 208,4.218931674957275,21.910538468078563,5.973663330078125,23.82453255825921
Epoch 209,4.854609489440918,23.520341423781293,5.366539478302002,23.246766590876014
Epoch 210,4.823973655700684,23.600555079234272,5.365037441253662,24.682509728285826
Epoch 211,3.904301643371582,21.688319757737613,5.002206802368164,23.500307049994404
Epoch 212,3.794799327850342,22.94689617764793,4.873915672302246,22.47247073956226
Epoch 213,4.080294609069824,22.94202004859322,4.915090560913086,24.192703090568905
Epoch 214,3.768585681915283,23.773731829853435,5.375929355621338,23.25832628325412
Epoch 215,5.109549045562744,24.70219368558181,5.022280693054199,22.152204507746195
Epoch 216,6.454605579376221,24.12576291027822,4.413890838623047,22.539987554558014
Epoch 217,4.659946441650391,22.408160318277385,4.535490036010742,22.875128216335646
Epoch 218,4.003229141235352,21.699006426177526,4.598582744598389,24.485246442964204
Epoch 219,3.723554849624634,22.643900497963553,4.5130157470703125,22.95618904805497
Epoch 220,3.7997188568115234,22.80744381664615,4.323948860168457,24.309259801005062
Epoch 221,3.9386470317840576,22.13238794023269,4.28645658493042,22.07534778855349
Epoch 222,4.054467678070068,24.639451275295333,4.646137237548828,22.827216567471623
Epoch 223,4.064373970031738,24.562923818512967,4.596484184265137,22.28678621692877
Epoch 224,3.681117534637451,24.146036027489526,4.030776500701904,24.24535278846559
Epoch 225,3.2133312225341797,22.54072035747139,4.125916004180908,22.586362105058996
Epoch 226,3.5560805797576904,26.863118472224787,4.421063423156738,23.700019327806015
Epoch 227,3.2303876876831055,23.52826038332362,4.174036026000977,24.582148181882342
Epoch 228,3.4082517623901367,23.74327070383649,4.342146873474121,25.75637086010293
Epoch 229,3.384087324142456,22.3276217878257,4.0646443367004395,25.126162861326808
Epoch 230,3.273519277572632,21.88400737568736,4.498602390289307,24.493098465235608
Epoch 231,3.237706422805786,21.355591391615178,3.9465723037719727,25.050594736478832
Epoch 232,3.0472426414489746,21.101407909314883,3.963994026184082,24.876589200645686
Epoch 233,3.683806896209717,,3.956367015838623,
Epoch 234,3.110894203186035,,4.322350025177002,
Epoch 235,3.300487756729126,,4.038983345031738,
Epoch 236,3.379281520843506,,3.6042866706848145,
Epoch 237,3.24047589302063,,3.7854254245758057,
Epoch 238,2.8382465839385986,,3.500763416290283,
Epoch 239,3.0957558155059814,,3.7619986534118652,
Epoch 240,2.9408771991729736,,4.010771751403809,
Epoch 241,3.4733726978302,,4.437194347381592,
Epoch 242,3.1270041465759277,,3.5574464797973633,
Epoch 243,2.8035738468170166,,3.637024164199829,
Epoch 244,2.894472599029541,,3.4918289184570312,
Epoch 245,2.733447790145874,,3.4134576320648193,
Epoch 246,3.0123112201690674,,2.9521238803863525,
Epoch 247,2.7317841053009033,,3.4225962162017822,
Epoch 248,3.892835855484009,,3.5169081687927246,
Epoch 249,3.1371169090270996,,3.1706106662750244,
Epoch 250,2.4511945247650146,,3.2127387523651123,
Epoch 251,2.2590577602386475,,3.340999126434326,
Epoch 252,2.917680501937866,,3.2728755474090576,
Epoch 253,2.7236194610595703,,3.186694860458374,
Epoch 254,2.636823892593384,,2.8409926891326904,
Epoch 255,2.006582498550415,,3.0240445137023926,
Epoch 256,2.6019561290740967,,3.0004403591156006,
Epoch 257,2.1699204444885254,,2.8017492294311523,
Epoch 258,2.259614944458008,,2.7128400802612305,
Epoch 259,2.6081435680389404,,2.533341407775879,
Epoch 260,3.639434576034546,,2.694220781326294,
Epoch 261,3.363408327102661,,3.0043163299560547,
Epoch 262,2.78104567527771,,2.583064556121826,
Epoch 263,2.3327882289886475,,2.557072639465332,
Epoch 264,2.3480544090270996,,2.3816304206848145,
Epoch 265,2.7795796394348145,,2.422389268875122,
Epoch 266,2.2453434467315674,,2.4382615089416504,
Epoch 267,2.10998272895813,,2.835395097732544,
Epoch 268,1.9413199424743652,,2.52609920501709,
Epoch 269,2.456747055053711,,2.3923161029815674,
Epoch 270,2.094712018966675,,3.0612969398498535,
Epoch 271,2.5580480098724365,,2.913639545440674,
Epoch 272,2.1237072944641113,,2.2128281593322754,
Epoch 273,1.881136417388916,,2.3733580112457275,
Epoch 274,1.8744381666183472,,2.1836795806884766,
Epoch 275,2.4166929721832275,,2.08548903465271,
Epoch 276,2.4662418365478516,,2.2688446044921875,
Epoch 277,2.218193769454956,,2.107353687286377,
Epoch 278,2.1951215267181396,,2.232156276702881,
Epoch 279,2.5956568717956543,,2.163074254989624,
Epoch 280,2.363238573074341,,2.0816128253936768,
Epoch 281,1.955108880996704,,2.031629800796509,
Epoch 282,2.5747830867767334,19.131441928877642,2.5168380737304688,22.22349574829599
Epoch 283,2.358044147491455,19.201777892226453,2.575160026550293,21.268051016967938
Epoch 284,1.9386918544769287,22.745206482159464,2.127373695373535,21.988936775079683
Epoch 285,2.589463233947754,20.550921819555132,2.307560920715332,23.30437287231907
Epoch 286,2.4953596591949463,21.24973306930379,2.2895925045013428,23.545956075005233
Epoch 287,2.5564208030700684,20.979843249505286,2.0530264377593994,21.86456808558616
Epoch 288,1.939111590385437,20.74094528104914,2.300943374633789,23.600393524378735
Epoch 289,1.7511625289916992,21.780445433270774,2.335519552230835,26.187943668737027
Epoch 290,1.9987285137176514,23.877233753471,2.4721295833587646,22.077359169491224
Epoch 291,1.9650511741638184,21.026202056282447,1.9576363563537598,19.78042284734057
Epoch 292,1.7813972234725952,20.47508138122135,1.858014702796936,18.90762334207661
Epoch 293,1.7480591535568237,20.93490086278241,2.227480173110962,20.280509169880105
Epoch 294,1.935073733329773,21.058241915781245,2.1311676502227783,19.408414506485784
Epoch 295,2.3379874229431152,19.015407845613204,1.834905743598938,20.09491759592079
Epoch 296,1.9332414865493774,21.27930135889665,1.7789509296417236,20.945858368601062
Epoch 297,3.823699712753296,21.63541590624342,2.1943747997283936,20.28220664139739
Epoch 298,3.370069980621338,21.056449600309133,2.676619052886963,21.900375794364432
Epoch 299,2.5813729763031006,20.93096055666867,2.6377649307250977,21.240048656259713
Epoch 300,2.25917911529541,20.440690357041987,2.833235263824463,22.371000529668834
Epoch 301,1.7226380109786987,19.404056974225924,2.1965928077697754,22.926546435165953
Epoch 302,1.7800880670547485,19.50323317883242,2.0149760246276855,21.25368421709067
Epoch 303,2.033588171005249,18.676735205693465,1.8207820653915405,21.573403075660924
Epoch 304,1.8717405796051025,18.764857135811134,1.7456066608428955,22.942512383596284
Epoch 305,1.8006999492645264,18.688013129700956,1.986606478691101,21.71455673998908
Epoch 306,1.8087259531021118,18.825854298590045,1.9873507022857666,21.68938308751799
Epoch 307,1.769160270690918,20.070724667608737,1.6688766479492188,22.335170392922468
Epoch 308,1.8801558017730713,19.050728452421332,1.6629939079284668,21.69380352645622
Epoch 309,1.6922038793563843,17.55732741630391,1.9155820608139038,24.131354622087
Epoch 310,1.9218542575836182,18.529126842202324,1.5425231456756592,23.12704603277441
Epoch 311,1.511836290359497,17.69205313491586,1.3851068019866943,24.07833027110288
Epoch 312,1.6280901432037354,19.004180023779995,2.03067684173584,24.8388915934845
Epoch 313,1.4425371885299683,18.241879252599258,1.8562209606170654,22.042149191354646
Epoch 314,1.5239077806472778,18.819561200804618,1.9258038997650146,23.459626885131
Epoch 315,1.4277524948120117,19.688755520746895,1.6108685731887817,23.37438151823161
Epoch 316,1.4507725238800049,20.637612212998302,1.6622726917266846,24.166733195593483
Epoch 317,1.7684974670410156,20.441200774849246,1.4752819538116455,24.20410042628646
Epoch 318,1.8987791538238525,20.49084021359878,1.7429426908493042,25.29028575323326
Epoch 319,1.4140139818191528,18.373283879949074,2.32704496383667,24.869928510349833
Epoch 320,1.382568120956421,19.871937554829607,2.0694990158081055,24.831111538718993
Epoch 321,1.5869001150131226,18.84526393246886,2.2024714946746826,24.26572139906746
Epoch 322,1.192702054977417,18.758077242245015,2.015565872192383,22.353314190926522
Epoch 323,1.2332947254180908,18.94596724622932,1.7861427068710327,26.096804734603747
Epoch 324,1.438859224319458,19.667340263292978,1.8206427097320557,25.33364906206629
Epoch 325,1.2586225271224976,19.146413344399708,2.1659116744995117,29.991686042917795
Epoch 326,1.059697151184082,20.399715217271524,1.496277093887329,25.60235966319022
Epoch 327,1.15500807762146,20.35545402228048,1.4889436960220337,23.731923481273025
Epoch 328,1.0303623676300049,19.221637839196543,1.211442232131958,21.48530351009318
Epoch 329,1.409680724143982,21.026644820484677,1.749599575996399,20.592379317212064
Epoch 330,1.4418692588806152,18.384912844482614,1.7178899049758911,25.073420448630657
Epoch 331,1.5177654027938843,20.062676772803655,1.7593748569488525,18.152760636272202
Epoch 332,1.3190076351165771,21.251956528709517,1.3268300294876099,18.496644131496158
Epoch 333,1.4430158138275146,20.106754228149196,1.2807345390319824,21.599922016664948
Epoch 334,1.5098271369934082,22.828892797957124,1.3612937927246094,20.837969271358297
Epoch 335,1.1500277519226074,21.354932384545865,1.430992603302002,21.075129372204998
Epoch 336,1.0627108812332153,19.1407962327725,1.3318026065826416,24.16676040808425
Epoch 337,1.2439883947372437,18.299059583785894,1.3394449949264526,22.70817686644334
Epoch 338,0.9894786477088928,18.815415472527476,1.2754817008972168,20.88015304303385
Epoch 339,1.0960463285446167,18.48551456904725,1.4473159313201904,20.82175524596517
Epoch 340,1.402518391609192,20.405463464116973,1.7215138673782349,20.94908986092594
Epoch 341,1.1422172784805298,19.016532904605725,1.2887517213821411,23.163461475167423
Epoch 342,1.5510194301605225,23.062528003007174,1.6415797472000122,23.071539983442545
Epoch 343,1.7932101488113403,22.899988313156523,1.5202078819274902,22.00918227407199
Epoch 344,1.505211353302002,21.792846689657555,1.791228175163269,25.582753270178248
Epoch 345,1.614375352859497,19.479521075851824,1.3968101739883423,21.182726014077076
Epoch 346,1.596387267112732,22.17009304413866,1.2631621360778809,22.74012874867767
Epoch 347,1.5729777812957764,19.664700562908852,1.1718270778656006,23.559225735857495
Epoch 348,1.1943717002868652,19.819232432112884,1.4194283485412598,23.942082183746816
Epoch 349,0.9961482286453247,19.722395190625992,1.4988058805465698,22.154887943278606
Epoch 350,1.2723426818847656,23.662473189345512,1.196389079093933,23.14468219429745
Epoch 351,1.4490424394607544,22.70410261307108,1.245478868484497,21.992392662412634
Epoch 352,1.7741847038269043,22.21284556250627,1.6988295316696167,22.5580135357076
Epoch 353,1.2007378339767456,20.45547710741429,1.4766545295715332,22.178389897256306
Epoch 354,1.182688593864441,21.323474894429705,1.3596683740615845,21.67230229488525
Epoch 355,1.2621575593948364,18.029314872661704,1.3637796640396118,20.391657561754904
Epoch 356,1.6942137479782104,19.938417983486463,1.449444055557251,22.94034354593605
Epoch 357,1.1831450462341309,19.834362394441115,1.202466368675232,21.949409925717077
Epoch 358,1.005489468574524,18.19281554839721,1.248509168624878,22.012246923276077
Epoch 359,0.9349416494369507,21.491424977848013,1.0705671310424805,20.039445399171917
Epoch 360,1.695584774017334,24.250070222927942,1.2574063539505005,23.231068871876126
Epoch 361,2.402517557144165,21.711168847429125,1.080198884010315,19.16108212296263
Epoch 362,1.583418846130371,23.634825500522396,1.0450078248977661,19.54292902579335
Epoch 363,1.1705687046051025,26.225664860774813,1.1287592649459839,20.76193230695238
Epoch 364,0.9258508086204529,20.157546659715866,1.4090192317962646,21.666505294148564
Epoch 365,1.086912989616394,22.84765361786673,1.568711757659912,23.632441133197005
Epoch 366,1.2497320175170898,22.80975747606472,1.6087875366210938,27.549971844118677
Epoch 367,1.139045000076294,24.00536993680228,1.3771398067474365,20.781341837611244
Epoch 368,1.353426456451416,23.026643767472553,1.3875056505203247,21.888963139973775
Epoch 369,1.0849238634109497,21.945895849550634,1.1884671449661255,23.68446248789367
