Truth,Decoded
Quanto costa il biglietto,tu lo a le lo
Piacere Luigi come stai,tutto un bene lo
Le auguro una buona giornata,tu lo un e lo
Perfetto vorrei comprarne due.,certo e costa e lo
Buongiorno io sono Mario,tu lo a lo e lo
Prendiamo un caffe al bar,euro e lo
"Certo volentieri, io lo prendero macchiato",certo e costa e io
A che ora arriva il pullman,a lo ora e lo
Le auguro una buona giornata,e lo io a lo
Va bene grazie lo stesso,mario mario e lo
Prego,euro e lo
Dovrebbe arrivare tra qualche minuto,e lo mario a lo
Tutto bene tu,prego a e lo
Salve quanto costa quell articolo,e lo a bene lo
Buonasera io sono Mario,tu lo io a lo
Purtroppo non lo so pero potresti chiedere all autista,purntopolno lo opopotsti e ahito
