Truth,Decoded
"Certo volentieri, io lo prendero macchiato",certo bene lo e lo
Buonasera io sono Mario,tu lo e a lo
Certo ecco a lei vuole un sacchetto,certo bene costa e lo
Prego,prego
Salve quanto costa quell articolo,certo io cosane lo
A che ora arriva il pullman,euro a lo
Piacere Luigi come stai,euro un oemao
E in offerta costa dieci euro,e tra tra che lo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo orsti hier mario
Si grazie e arrivederci,certo e a e lo
Tutto bene tu,tutto e
Tutto bene grazie,tutto e come
Buongiorno io sono Mario,sono lo lo lo
Prego,prego
Certo ecco a lei vuole un sacchetto,e lo lo lo e lo
Piacere Luigi come stai,e lo a lo lo
