Truth,Decoded
"Certo volentieri, io lo prendero macchiato",certo e lo e io
Buonasera io sono Mario,e lo e lo lo
Certo ecco a lei vuole un sacchetto,certo e lo e lo
Prego,prego
Salve quanto costa quell articolo,certo a ora e lo
A che ora arriva il pullman,tu lo a lo
Piacere Luigi come stai,tu lo io e lo
E in offerta costa dieci euro,certo io e io
Purtroppo non lo so pero potresti chiedere all autista,certo un rier lo
Si grazie e arrivederci,certo e a e io
Tutto bene tu,tu lo lo
Tutto bene grazie,tu lo un lo
Buongiorno io sono Mario,tu lo un lo lo
Prego,certo lo
Certo ecco a lei vuole un sacchetto,e lo lo e lo
Piacere Luigi come stai,e lo io lo lo
