Truth,Decoded
Quanto costa il biglietto,euro a io e lo
Piacere Luigi come stai,tutto e che lo
Le auguro una buona giornata,e lo a bene lo
Perfetto vorrei comprarne due.,e lo io costa e lo
Buongiorno io sono Mario,euro a io stai lo
Prendiamo un caffe al bar,tutto e lo
"Certo volentieri, io lo prendero macchiato",certo io costa e ahito
A che ora arriva il pullman,a certo mario io e lo
Le auguro una buona giornata,e lo a consae lo
Va bene grazie lo stesso,a pero mario io a lo
Prego,tutto e lo
Dovrebbe arrivare tra qualche minuto,a pero ariari a un lo
Tutto bene tu,bureto bene io lo
Salve quanto costa quell articolo,e lo io come lo
Buonasera io sono Mario,a certo mario io e lo
Purtroppo non lo so pero potresti chiedere all autista,un lo un lo lo lo opoesti bene lo achito
