Truth,Decoded
"Certo volentieri, io lo prendero macchiato",certo io io e io
Buonasera io sono Mario,tu lo a io
Certo ecco a lei vuole un sacchetto,certo io lo e io
Prego,prego
Salve quanto costa quell articolo,certo si costa e io
A che ora arriva il pullman,quanto un io
Piacere Luigi come stai,tu lo a lo io
E in offerta costa dieci euro,e tu io a io
Purtroppo non lo so pero potresti chiedere all autista,purtro lo ora hier io
Si grazie e arrivederci,certo io le io
Tutto bene tu,tutto lo
Tutto bene grazie,tutto a io
Buongiorno io sono Mario,sono un lo lo
Prego,ora lo
Certo ecco a lei vuole un sacchetto,e lo a lo e io
Piacere Luigi come stai,e lo io lo lo
