Truth,Decoded
Prego,tutto un lo
Salve quanto costa quell articolo,certo sono costa bene lo io
Buonasera io sono Mario,certo e tu e io
Buongiorno io sono Mario,tu lo un lo lo
Si grazie e arrivederci,purtoponto oporti uedel io
Le auguro una buona giornata,certo a so e io
Certo ecco a lei vuole un sacchetto,e lo io e lo
Purtroppo non lo so pero potresti chiedere all autista,pertopono lo so bene lo actito
"Certo volentieri, io lo prendero macchiato",purtopono lo costa edel actito
Quanto costa il biglietto,tu lo un lo
Va bene grazie lo stesso,le lo a a lo
Perfetto vorrei comprarne due.,tu lo a lo lo
Prendiamo un caffe al bar,certo a a lo
Buongiorno io sono Mario,e lo a lo io
Dovrebbe arrivare tra qualche minuto,sono a lo
Le auguro una buona giornata,e lo un lo
