Truth,Decoded
"Certo volentieri, io lo prendero macchiato",certo e costa e io
Buonasera io sono Mario,e lo e lo
Certo ecco a lei vuole un sacchetto,certo e otsti e atito
Prego,prego
Salve quanto costa quell articolo,certo a costa e io
A che ora arriva il pullman,tu lo a lo
Piacere Luigi come stai,e lo a e io
E in offerta costa dieci euro,certo e ora e io
Purtroppo non lo so pero potresti chiedere all autista,certo un ora io io
Si grazie e arrivederci,certo e tu hedel achito
Tutto bene tu,tutto lo
Tutto bene grazie,e lo a e lo
Buongiorno io sono Mario,tu lo un lo lo
Prego,prego
Certo ecco a lei vuole un sacchetto,e lo e lo e lo
Piacere Luigi come stai,e lo io lo lo
