Truth,Decoded
A che ora arriva il pullman,tutto io
Tutto bene grazie,tutto io
Perfetto vorrei comprarne due.,pero io
Quanto costa il biglietto,tutto io
Perfetto vorrei comprarne due.,tutto io
Buongiorno io sono Mario,tutto io
Tutto bene tu,tutto io
Piacere Luigi come stai,pero io
Purtroppo non lo so pero potresti chiedere all autista,purtoe io
Si grazie e arrivederci,tutto io
Salve quanto costa quell articolo,pero io
Prego,prego
"Certo volentieri, io lo prendero macchiato",tutto lo
A che ora arriva il pullman,pero io
Certo ecco a lei vuole un sacchetto,tutto io
Tutto bene grazie,pero io
