Truth,Decoded
Prego,prtn lo
Salve quanto costa quell articolo,certo e costa e io
Buonasera io sono Mario,e lo io io lo
Buongiorno io sono Mario,tutto io lo lo
Si grazie e arrivederci,certo tu iostie io
Le auguro una buona giornata,a e io lo lo
Certo ecco a lei vuole un sacchetto,prego a a lo
Purtroppo non lo so pero potresti chiedere all autista,certo e ora io
"Certo volentieri, io lo prendero macchiato",certo vrte costa e io
Quanto costa il biglietto,e lo io io lo
Va bene grazie lo stesso,a euro mario io
Perfetto vorrei comprarne due.,prego io a lo
Prendiamo un caffe al bar,certo ora come le io
Buongiorno io sono Mario,sono un ora
Dovrebbe arrivare tra qualche minuto,e lo
Le auguro una buona giornata,tu lo una io
