Truth,Decoded
Prego,certo
Salve quanto costa quell articolo,certo e costa bene io
Buonasera io sono Mario,e lo io a e io
Buongiorno io sono Mario,tu lo a lo lo
Si grazie e arrivederci,certo e costa due io
Le auguro una buona giornata,e lo a lo e io
Certo ecco a lei vuole un sacchetto,a lo io lo lo
Purtroppo non lo so pero potresti chiedere all autista,certo e oseder io
"Certo volentieri, io lo prendero macchiato",certo lo costa uedel io
Quanto costa il biglietto,tu lo a lo
Va bene grazie lo stesso,a lo ora io
Perfetto vorrei comprarne due.,pero a lo
Prendiamo un caffe al bar,certo a a io
Buongiorno io sono Mario,tu lo a lo
Dovrebbe arrivare tra qualche minuto,quanto a lo
Le auguro una buona giornata,tu euro un lo
