Truth,Decoded
Quanto costa il biglietto,tu lo a e lo
Piacere Luigi come stai,certo si io io
Le auguro una buona giornata,tu lo lo lo
Perfetto vorrei comprarne due.,certo a e lo
Buongiorno io sono Mario,tu lo a lo
Prendiamo un caffe al bar,tu lo tutto
"Certo volentieri, io lo prendero macchiato",certo a e lo
A che ora arriva il pullman,tu lo certo
Le auguro una buona giornata,tu e lo
Va bene grazie lo stesso,tu lo a e lo
Prego,tu lo lo
Dovrebbe arrivare tra qualche minuto,tu lo a e lo
Tutto bene tu,tu lo certo
Salve quanto costa quell articolo,tu lo a lo
Buonasera io sono Mario,tu lo a lo
Purtroppo non lo so pero potresti chiedere all autista,pertopn ora e io
