Truth,Decoded
"Certo volentieri, io lo prendero macchiato",certo ora lo a un mario
Buonasera io sono Mario,sono e il un mario
Certo ecco a lei vuole un sacchetto,certo e a costa eder achiuto
Prego,prego
Salve quanto costa quell articolo,certo ora costa e io
A che ora arriva il pullman,a euro mario lo
Piacere Luigi come stai,tu lo una bene a
E in offerta costa dieci euro,certo tra costa bene atiuto
Purtroppo non lo so pero potresti chiedere all autista,purtroporno lo oproprsti chiedere lo autista
Si grazie e arrivederci,certo bene a tu un achito
Tutto bene tu,tutto e lo
Tutto bene grazie,sono e che io
Buongiorno io sono Mario,sono lo ionsao lo
Prego,prnpeo
Certo ecco a lei vuole un sacchetto,e lo a lo bene lo
Piacere Luigi come stai,prego a conaomao
