Truth,Decoded
A che ora arriva il pullman,tu io lo
Tutto bene grazie,tu io io
Perfetto vorrei comprarne due.,certo lo e io
Quanto costa il biglietto,tu io e io
Perfetto vorrei comprarne due.,tu io io
Buongiorno io sono Mario,tu io e io
Tutto bene tu,tu io lo
Piacere Luigi come stai,tu io e io
Purtroppo non lo so pero potresti chiedere all autista,certo lo e lo
Si grazie e arrivederci,pero e io
Salve quanto costa quell articolo,certo lo lo e io
Prego,tu e lo
"Certo volentieri, io lo prendero macchiato",certo e io
A che ora arriva il pullman,tu io lo
Certo ecco a lei vuole un sacchetto,certo lo lo e io
Tutto bene grazie,tu io e io
