Truth,Decoded
Prego,tutto lo
Salve quanto costa quell articolo,certo ora costa e atito
Buonasera io sono Mario,a lo io lo stai io
Buongiorno io sono Mario,quanto a io lo lo
Si grazie e arrivederci,certo e costa e io
Le auguro una buona giornata,a lo a lo lo lo
Certo ecco a lei vuole un sacchetto,quanto lei a lo
Purtroppo non lo so pero potresti chiedere all autista,certo porte lo so e atito
"Certo volentieri, io lo prendero macchiato",purtroppo sono lo lo costa edel atito
Quanto costa il biglietto,tutto e io
Va bene grazie lo stesso,a pero mario io lo
Perfetto vorrei comprarne due.,si certo mario lo lo
Prendiamo un caffe al bar,certo ora costa edel atito
Buongiorno io sono Mario,sono un io io
Dovrebbe arrivare tra qualche minuto,quanto a lo
Le auguro una buona giornata,si lo un ionmao
