Truth,Decoded
Quanto costa il biglietto,tu lo a lo
Piacere Luigi come stai,e lo io il e io
Le auguro una buona giornata,tu lo io e lo
Perfetto vorrei comprarne due.,certo io e lo
Buongiorno io sono Mario,tu lo a lo
Prendiamo un caffe al bar,tu lo a lo
"Certo volentieri, io lo prendero macchiato",certo a so e lo
A che ora arriva il pullman,a lo a lo
Le auguro una buona giornata,e lo a lo
Va bene grazie lo stesso,a lo a e lo
Prego,tu lo un lo
Dovrebbe arrivare tra qualche minuto,e lo a lo
Tutto bene tu,puaeo a lo
Salve quanto costa quell articolo,a lo io lo
Buonasera io sono Mario,a lo io lo
Purtroppo non lo so pero potresti chiedere all autista,purtopono ora e io
