Truth,Decoded
A che ora arriva il pullman,tu io e io
Tutto bene grazie,tu io e io
Perfetto vorrei comprarne due.,certo un lo lo e lo
Quanto costa il biglietto,certo lo e io
Perfetto vorrei comprarne due.,prego lo
Buongiorno io sono Mario,certo lo e io
Tutto bene tu,tu lo io
Piacere Luigi come stai,e io e e io
Purtroppo non lo so pero potresti chiedere all autista,certo lo lo e lo
Si grazie e arrivederci,certo lo e io
Salve quanto costa quell articolo,certo lo lo e lo
Prego,tu io lo
"Certo volentieri, io lo prendero macchiato",certo lo e io
A che ora arriva il pullman,tu io lo
Certo ecco a lei vuole un sacchetto,certo lo lo e lo
Tutto bene grazie,certo lo lo
