Truth,Decoded
Le auguro una buona giornata,tu lo a lo lo
"Certo volentieri, io lo prendero macchiato",a lo io io io
Quanto costa il biglietto,tutto e lo
A che ora arriva il pullman,certo a lo
Dovrebbe arrivare tra qualche minuto,va ereariva e euro
Tutto bene tu,tutto lo
Tutto bene grazie,tutto a lo
Va bene grazie lo stesso,a lo mario io a io
Perfetto vorrei comprarne due.,tutto io corano lo
Purtroppo non lo so pero potresti chiedere all autista,euro in ora e io
Buonasera io sono Mario,sono a lo bene lo
Prendiamo un caffe al bar,tutto e e lo
Salve quanto costa quell articolo,a lo una come io
Si grazie e arrivederci,prego bene bene lo
E in offerta costa dieci euro,a lo io ora le minuto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo lo opopr pero mario
