Truth,Decoded
A che ora arriva il pullman,tu io lo
Tutto bene grazie,tu io lo
Perfetto vorrei comprarne due.,certo lo lo e lo
Quanto costa il biglietto,tu lo e lo
Perfetto vorrei comprarne due.,prego lo
Buongiorno io sono Mario,pero e io
Tutto bene tu,prego lo
Piacere Luigi come stai,tu io e io
Purtroppo non lo so pero potresti chiedere all autista,certo lo e ecco
Si grazie e arrivederci,certo e lo
Salve quanto costa quell articolo,certo lo lo e lo
Prego,tu e lo
"Certo volentieri, io lo prendero macchiato",certo e lo
A che ora arriva il pullman,tu io lo
Certo ecco a lei vuole un sacchetto,certo lo e io
Tutto bene grazie,certo e lo
