Truth,Decoded
Piacere Luigi come stai,a a a a a a a a
Si grazie e arrivederci,a a a a a a lo
Le auguro una buona giornata,a a a a a a a a a
Salve quanto costa quell articolo,a a a a a a a a e
Tutto bene tu,a a a a a a a a
Buonasera io sono Mario,a a a a a lo
E in offerta costa dieci euro,a a a a a a a a
Buongiorno io sono Mario,a a a a a a a a
Purtroppo non lo so pero potresti chiedere all autista,a a a a a a a a
Dovrebbe arrivare tra qualche minuto,a a a a a a a a
Prendiamo un caffe al bar,a a a a a a a lo
Certo ecco a lei vuole un sacchetto,a a a a a a a a
Prego,a a a a a a a a
Va bene grazie lo stesso,a a a a a a a a e
Quanto costa il biglietto,a a a a a a a a a
"Certo volentieri, io lo prendero macchiato",a a a a a a a lo
