Truth,Decoded
Buonasera io sono Mario,pureteto
Prendiamo un caffe al bar,pero io
Piacere Luigi come stai,puret io
Prego,tu e io
Tutto bene grazie,tu lo
Salve quanto costa quell articolo,tu e io
Dovrebbe arrivare tra qualche minuto,pero io
Tutto bene tu,tu lo
E in offerta costa dieci euro,pero io
"Certo volentieri, io lo prendero macchiato",puret lo
Buongiorno io sono Mario,tu lo
Quanto costa il biglietto,pero io
A che ora arriva il pullman,pero io
Purtroppo non lo so pero potresti chiedere all autista,prego e io
Perfetto vorrei comprarne due.,tu lo
Piacere Luigi come stai,tutto e io
