Truth,Decoded
Le auguro una buona giornata,tutto io
E in offerta costa dieci euro,purer e io
Prendiamo un caffe al bar,certo e lo
Buonasera io sono Mario,pero lo
Va bene grazie lo stesso,tu e io
Dovrebbe arrivare tra qualche minuto,tu e io
Si grazie e arrivederci,pero io
Purtroppo non lo so pero potresti chiedere all autista,certo lo e lo
Tutto bene tu,pero lo
Tutto bene grazie,tu e io
Certo ecco a lei vuole un sacchetto,tutto e io
Le auguro una buona giornata,un lo
Salve quanto costa quell articolo,pero lo
"Certo volentieri, io lo prendero macchiato",certo e io
Buonasera io sono Mario,un lo
A che ora arriva il pullman,un lo
