Truth,Decoded
Dovrebbe arrivare tra qualche minuto,purer e io
A che ora arriva il pullman,purereto
Perfetto vorrei comprarne due.,puret e lo
Salve quanto costa quell articolo,puret e lo
Va bene grazie lo stesso,purere io
Tutto bene tu,purere io
"Certo volentieri, io lo prendero macchiato",purer e io
Buongiorno io sono Mario,purereto
Le auguro una buona giornata,purer e lo
Prego,purere lo
Prendiamo un caffe al bar,puret e lo
Piacere Luigi come stai,puret e lo
Si grazie e arrivederci,prego
Certo ecco a lei vuole un sacchetto,prego
Va bene grazie lo stesso,prego
Le auguro una buona giornata,prego
