Truth,Decoded
A che ora arriva il pullman,pero io
Tutto bene grazie,un io
Perfetto vorrei comprarne due.,certo lo lo e io
Quanto costa il biglietto,prego lo
Perfetto vorrei comprarne due.,prego io
Buongiorno io sono Mario,prego e io
Tutto bene tu,prego io
Piacere Luigi come stai,tutto e io
Purtroppo non lo so pero potresti chiedere all autista,certo lo lo e ecco
Si grazie e arrivederci,certo e lo
Salve quanto costa quell articolo,certo lo lo e lo
Prego,tutto io
"Certo volentieri, io lo prendero macchiato",certo e io
A che ora arriva il pullman,tutto io
Certo ecco a lei vuole un sacchetto,certo lo lo e lo
Tutto bene grazie,certo lo e io
