Truth,Decoded
Piacere Luigi come stai,purte io
Buongiorno io sono Mario,purte io
Dovrebbe arrivare tra qualche minuto,purte io
Prendiamo un caffe al bar,purte io
Quanto costa il biglietto,purte io
E in offerta costa dieci euro,purte io
Va bene grazie lo stesso,purte io
Perfetto vorrei comprarne due.,purte io
Prego,purteto
Certo ecco a lei vuole un sacchetto,purte io
Si grazie e arrivederci,purte io
E in offerta costa dieci euro,purte io
Buonasera io sono Mario,purte io
Purtroppo non lo so pero potresti chiedere all autista,purte io
Tutto bene grazie,purte io
Quanto costa il biglietto,purte io
