Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo lo lo oposra che lo autista
Tutto bene tu,euro e io
"Certo volentieri, io lo prendero macchiato",e lo a a lo a le io
Dovrebbe arrivare tra qualche minuto,a lo mario il a le io
Prego,prego
Tutto bene grazie,prego e io
E in offerta costa dieci euro,e lo a lo stai e io
Buongiorno io sono Mario,sono un io e io
A che ora arriva il pullman,a lo io il lo
Salve quanto costa quell articolo,e lo e io a e lo tutto
Va bene grazie lo stesso,a e mario io lo
Prendiamo un caffe al bar,puren le lo
Certo ecco a lei vuole un sacchetto,e lo io il a e io
Si grazie e arrivederci,prego le lo
Buonasera io sono Mario,e lo io il lo
Perfetto vorrei comprarne due.,tu lo a il atito
