Truth,Decoded
Dovrebbe arrivare tra qualche minuto,certo e lo
A che ora arriva il pullman,tu io io
Perfetto vorrei comprarne due.,certo e lo
Salve quanto costa quell articolo,certo lo lo e lo
Va bene grazie lo stesso,certo e lo
Tutto bene tu,certo e lo
"Certo volentieri, io lo prendero macchiato",certo e lo
Buongiorno io sono Mario,tutto e lo
Le auguro una buona giornata,certo lo e lo
Prego,certo lo lo e lo
Prendiamo un caffe al bar,certo e lo
Piacere Luigi come stai,certo e lo
Si grazie e arrivederci,tu io lo
Certo ecco a lei vuole un sacchetto,tu io e io
Va bene grazie lo stesso,tu io lo
Le auguro una buona giornata,tu io lo
