Truth,Decoded
"Certo volentieri, io lo prendero macchiato",certo io lo e io
Buonasera io sono Mario,sono e a lo
Certo ecco a lei vuole un sacchetto,certo e costa e ahito
Prego,prego
Salve quanto costa quell articolo,certo ora costa e io
A che ora arriva il pullman,tu lo io io lo
Piacere Luigi come stai,euro una io io
E in offerta costa dieci euro,certo tra a ora quell tutto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo proprsti hider lo ahita
Si grazie e arrivederci,certo bene a stai un ahito
Tutto bene tu,tutto e lo
Tutto bene grazie,tutto e lei
Buongiorno io sono Mario,sono un io lo lo
Prego,prego
Certo ecco a lei vuole un sacchetto,lo lo io lo a e lo
Piacere Luigi come stai,euro io conomao
