Truth,Decoded
E in offerta costa dieci euro,tu lo si lo lo
Certo ecco a lei vuole un sacchetto,certo lo e lo
Si grazie e arrivederci,certo e e lo
Piacere Luigi come stai,tu lo io e lo
Tutto bene grazie,tu lo a lo
Quanto costa il biglietto,certo e lo e lo
Va bene grazie lo stesso,tu lo io e lo
Perfetto vorrei comprarne due.,certo sono costa e lo
Piacere Luigi come stai,certo un costa e lo
Tutto bene grazie,tutto lo lo
E in offerta costa dieci euro,tu lo lo e lo
Quanto costa il biglietto,tutto in lo lo
Prendiamo un caffe al bar,tutto io lo
A che ora arriva il pullman,tu lo a lo lo
Dovrebbe arrivare tra qualche minuto,tutto un lo lo
Tutto bene tu,tutto e lo
