Truth,Decoded
Piacere Luigi come stai,purer e io
Si grazie e arrivederci,pero e io
Le auguro una buona giornata,purer lo
Salve quanto costa quell articolo,pero e io
Tutto bene tu,pero io
Buonasera io sono Mario,pero e io
E in offerta costa dieci euro,pero io
Buongiorno io sono Mario,purne io
Purtroppo non lo so pero potresti chiedere all autista,tutto e lo
Dovrebbe arrivare tra qualche minuto,pero io
Prendiamo un caffe al bar,due io
Certo ecco a lei vuole un sacchetto,purer lo
Prego,prego
Va bene grazie lo stesso,pero io
Quanto costa il biglietto,purer io
"Certo volentieri, io lo prendero macchiato",pero e io
