Truth,Decoded
Prego,tutto un lo
Salve quanto costa quell articolo,certo vrte costa un io
Buonasera io sono Mario,certo io costa io
Buongiorno io sono Mario,sono a sono
Si grazie e arrivederci,purtoponte costa il io
Le auguro una buona giornata,e lo e lo e io
Certo ecco a lei vuole un sacchetto,prego io a lo
Purtroppo non lo so pero potresti chiedere all autista,certo ora come atito
"Certo volentieri, io lo prendero macchiato",purtropornto costa e io
Quanto costa il biglietto,e lo io io io
Va bene grazie lo stesso,a euro mario caffe io
Perfetto vorrei comprarne due.,e euro io lo io
Prendiamo un caffe al bar,certo ora costa le achito
Buongiorno io sono Mario,certo un ioprie io
Dovrebbe arrivare tra qualche minuto,tutto e io
Le auguro una buona giornata,e lo un ioemio
