Truth,Decoded
Piacere Luigi come stai,un io
Buongiorno io sono Mario,pero io
Dovrebbe arrivare tra qualche minuto,pero io
Prendiamo un caffe al bar,un io
Quanto costa il biglietto,pero lo
E in offerta costa dieci euro,pero io
Va bene grazie lo stesso,pero io
Perfetto vorrei comprarne due.,tutto e io
Prego,un io
Certo ecco a lei vuole un sacchetto,prego io
Si grazie e arrivederci,certo e lo
E in offerta costa dieci euro,certo lo e io
Buonasera io sono Mario,certo e lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo lo e lo
Tutto bene grazie,certo lo e lo
Quanto costa il biglietto,certo lo e io
