Truth,Decoded
A che ora arriva il pullman,tu lo
Tutto bene grazie,tu lo
Perfetto vorrei comprarne due.,certo e lo
Quanto costa il biglietto,puret lo
Perfetto vorrei comprarne due.,puret io
Buongiorno io sono Mario,puret e io
Tutto bene tu,puret lo
Piacere Luigi come stai,tu bene io
Purtroppo non lo so pero potresti chiedere all autista,certo e ecco
Si grazie e arrivederci,certo e io
Salve quanto costa quell articolo,certo e io
Prego,tu lo
"Certo volentieri, io lo prendero macchiato",certo e io
A che ora arriva il pullman,tu lo
Certo ecco a lei vuole un sacchetto,certo e lo
Tutto bene grazie,tu e e io
