Truth,Decoded
Piacere Luigi come stai,tutto e io
Si grazie e arrivederci,certo lo lo e io
Le auguro una buona giornata,tu io e io
Salve quanto costa quell articolo,certo lo lo e io
Tutto bene tu,tu e io
Buonasera io sono Mario,certo e io
E in offerta costa dieci euro,tu io lo
Buongiorno io sono Mario,tu io e io
Purtroppo non lo so pero potresti chiedere all autista,certo lo lo lo e ecco
Dovrebbe arrivare tra qualche minuto,tu io io
Prendiamo un caffe al bar,tu e io
Certo ecco a lei vuole un sacchetto,tu io e io
Prego,tu e lo
Va bene grazie lo stesso,tu io io
Quanto costa il biglietto,tu io io
"Certo volentieri, io lo prendero macchiato",certo lo lo e lo
