Truth,Decoded
"Certo volentieri, io lo prendero macchiato",certo e lo un a
Buonasera io sono Mario,puocno e lo mario
Certo ecco a lei vuole un sacchetto,certo e lo oesti ceder achiuto
Prego,prego
Salve quanto costa quell articolo,certo sono ora un io
A che ora arriva il pullman,a certo io io un
Piacere Luigi come stai,e lo un bene a
E in offerta costa dieci euro,certo bene caoreri qheder io
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo proporsti chiedere lo autista
Si grazie e arrivederci,certo bene a e un achito
Tutto bene tu,tutto e tu
Tutto bene grazie,sono e io io
Buongiorno io sono Mario,sono lo io lo
Prego,un lo
Certo ecco a lei vuole un sacchetto,e lo lo lo a e lo
Piacere Luigi come stai,prego a conane lo
