Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,purtopolno lo opopra e mario
Tutto bene tu,tu lo a le lo
"Certo volentieri, io lo prendero macchiato",certo a le io
Dovrebbe arrivare tra qualche minuto,a lo a che lo
Prego,prego
Tutto bene grazie,certo e il e atito
E in offerta costa dieci euro,e lo a costa e io
Buongiorno io sono Mario,tutto un lo lo
A che ora arriva il pullman,a lo io lo lo
Salve quanto costa quell articolo,certo e ora e lo
Va bene grazie lo stesso,a lo mario lo
Prendiamo un caffe al bar,tutto e lo
Certo ecco a lei vuole un sacchetto,e lo a lo lo
Si grazie e arrivederci,trton le lo
Buonasera io sono Mario,tu lo a lo lo
Perfetto vorrei comprarne due.,sono a certo
