Truth,Decoded
Piacere Luigi come stai,tu io e io
Buongiorno io sono Mario,tu io lo
Dovrebbe arrivare tra qualche minuto,tu io e lo
Prendiamo un caffe al bar,tu io lo
Quanto costa il biglietto,certo lo e lo
E in offerta costa dieci euro,tu io lo
Va bene grazie lo stesso,tutto e lo
Perfetto vorrei comprarne due.,certo e io
Prego,certo e io
Certo ecco a lei vuole un sacchetto,tutto e io
Si grazie e arrivederci,certo e lo
E in offerta costa dieci euro,certo lo e io
Buonasera io sono Mario,certo e lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo lo e lo
Tutto bene grazie,certo lo lo e lo
Quanto costa il biglietto,certo lo lo e lo
