Truth,Decoded
"Certo volentieri, io lo prendero macchiato",certo io lo e lo
Buonasera io sono Mario,si lo a a lo
Certo ecco a lei vuole un sacchetto,certo a lo e io
Prego,prego
Salve quanto costa quell articolo,e lo io costa e lo
A che ora arriva il pullman,tu lo una lo
Piacere Luigi come stai,tu lo a lo lo
E in offerta costa dieci euro,certo io costa e io
Purtroppo non lo so pero potresti chiedere all autista,certo un orider mario
Si grazie e arrivederci,certo io che io acito
Tutto bene tu,tutto e lo
Tutto bene grazie,sono a lo
Buongiorno io sono Mario,tu lo a lo lo
Prego,e lo
Certo ecco a lei vuole un sacchetto,e lo a lo lo
Piacere Luigi come stai,a lo a sono
