Truth,Decoded
A che ora arriva il pullman,tu io io
Tutto bene grazie,tu io io
Perfetto vorrei comprarne due.,certo lo e io
Quanto costa il biglietto,tu io a lo
Perfetto vorrei comprarne due.,tu lo lo
Buongiorno io sono Mario,e io e io
Tutto bene tu,tu io lo
Piacere Luigi come stai,tu io lo
Purtroppo non lo so pero potresti chiedere all autista,certo e lo
Si grazie e arrivederci,certo a e io
Salve quanto costa quell articolo,certo lo e io
Prego,pero
"Certo volentieri, io lo prendero macchiato",certo e io
A che ora arriva il pullman,tu io io
Certo ecco a lei vuole un sacchetto,certo e io
Tutto bene grazie,tu io io
