Truth,Decoded
A che ora arriva il pullman,pero lo
Tutto bene grazie,tu e lo
Perfetto vorrei comprarne due.,certo lo e lo
Quanto costa il biglietto,tutto lo
Perfetto vorrei comprarne due.,pero lo
Buongiorno io sono Mario,tutto io
Tutto bene tu,tutto lo
Piacere Luigi come stai,pero lo
Purtroppo non lo so pero potresti chiedere all autista,certo e ecco
Si grazie e arrivederci,certo e lo
Salve quanto costa quell articolo,certo lo e lo
Prego,tu e lo
"Certo volentieri, io lo prendero macchiato",certo e io
A che ora arriva il pullman,tu e io
Certo ecco a lei vuole un sacchetto,certo lo e io
Tutto bene grazie,tutto e io
