Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo lo lo oprorsti chiedere lo achicata
Tutto bene tu,tu e lo
"Certo volentieri, io lo prendero macchiato",certo a al ora vuole achito
Dovrebbe arrivare tra qualche minuto,va e arriva il a vuole lo
Prego,prego
Tutto bene grazie,e lo
E in offerta costa dieci euro,e lo a lo stai un io
Buongiorno io sono Mario,buona un io e io
A che ora arriva il pullman,lo certo mario io lo
Salve quanto costa quell articolo,e lo lo e io
Va bene grazie lo stesso,va e e arriva io lo
Prendiamo un caffe al bar,euro a le a
Certo ecco a lei vuole un sacchetto,e lo io lo a un lo
Si grazie e arrivederci,prego auleo
Buonasera io sono Mario,a certo io il lo
Perfetto vorrei comprarne due.,e e a io a lo
