Truth,Decoded
A che ora arriva il pullman,e io
Tutto bene grazie,e io
Perfetto vorrei comprarne due.,e io
Quanto costa il biglietto,e io
Perfetto vorrei comprarne due.,e io
Buongiorno io sono Mario,e io
Tutto bene tu,e io
Piacere Luigi come stai,e io
Purtroppo non lo so pero potresti chiedere all autista,e io
Si grazie e arrivederci,e io
Salve quanto costa quell articolo,e io
Prego,e io
"Certo volentieri, io lo prendero macchiato",e io
A che ora arriva il pullman,e io
Certo ecco a lei vuole un sacchetto,e io
Tutto bene grazie,e io
