Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo lo oposra undero macchiato
Tutto bene tu,tutto e igeto
"Certo volentieri, io lo prendero macchiato",certo e a lo ora quell achiuto
Dovrebbe arrivare tra qualche minuto,a lo rvareo a le lo
Prego,prego
Tutto bene grazie,tutto un le lo
E in offerta costa dieci euro,e lo rterco stai quell minuto
Buongiorno io sono Mario,buona un lo bene lo
A che ora arriva il pullman,a certo mario io puomao
Salve quanto costa quell articolo,certo a a e lo
Va bene grazie lo stesso,va bene arriva e lo
Prendiamo un caffe al bar,euro a le io
Certo ecco a lei vuole un sacchetto,e lo a lo a vuole euro
Si grazie e arrivederci,euro a al lo
Buonasera io sono Mario,pureoaria il puomo
Perfetto vorrei comprarne due.,euro a lo a lo
