Truth,Decoded
Quanto costa il biglietto,tu lo un e lo
Piacere Luigi come stai,certo lo e atito
Le auguro una buona giornata,tu lo un e lo
Perfetto vorrei comprarne due.,certo e lo e lo
Buongiorno io sono Mario,tu lo io e lo
Prendiamo un caffe al bar,tu lo io e lo
"Certo volentieri, io lo prendero macchiato",certo e costa e lo
A che ora arriva il pullman,tu lo a lo
Le auguro una buona giornata,e lo io e lo
Va bene grazie lo stesso,e lo io e lo
Prego,tu lo io bene lo
Dovrebbe arrivare tra qualche minuto,tu lo a e lo
Tutto bene tu,tu lo io lo
Salve quanto costa quell articolo,e lo io e lo
Buonasera io sono Mario,tu lo io e lo
Purtroppo non lo so pero potresti chiedere all autista,perntopono lo ora bene lo
