Truth,Decoded
Le auguro una buona giornata,tu lo un lo
"Certo volentieri, io lo prendero macchiato",e lo si e io
Quanto costa il biglietto,euro io
A che ora arriva il pullman,euro lo
Dovrebbe arrivare tra qualche minuto,tu lo si io
Tutto bene tu,euro lo
Tutto bene grazie,tutto lo
Va bene grazie lo stesso,tu lo a io
Perfetto vorrei comprarne due.,tu lo a lo io
Purtroppo non lo so pero potresti chiedere all autista,certo io e io
Buonasera io sono Mario,tu lo a lo
Prendiamo un caffe al bar,tu lo lo
Salve quanto costa quell articolo,tu lo si io
Si grazie e arrivederci,tu lo a lo
E in offerta costa dieci euro,tu lo si io
Purtroppo non lo so pero potresti chiedere all autista,certo un lo ora e io
