Truth,Decoded
Prego,purgnto
Salve quanto costa quell articolo,certo un io e io
Buonasera io sono Mario,certo un tu io
Buongiorno io sono Mario,tu lo un lo
Si grazie e arrivederci,certo lo ora e io
Le auguro una buona giornata,e lo lo e io
Certo ecco a lei vuole un sacchetto,tu lo io lo
Purtroppo non lo so pero potresti chiedere all autista,pertopon lo so bene lo io
"Certo volentieri, io lo prendero macchiato",pertopono io e io
Quanto costa il biglietto,tu lo a lo
Va bene grazie lo stesso,tu lo a lo
Perfetto vorrei comprarne due.,tu tra lo
Prendiamo un caffe al bar,certo a lo
Buongiorno io sono Mario,tu lo a lo
Dovrebbe arrivare tra qualche minuto,tu lo lo
Le auguro una buona giornata,tu lo a lo
