Truth,Decoded
Quanto costa il biglietto,tu lo a lo
Piacere Luigi come stai,certo lo e lo
Le auguro una buona giornata,tu lo a e lo
Perfetto vorrei comprarne due.,e lo io lo
Buongiorno io sono Mario,tu lo a lo
Prendiamo un caffe al bar,tu lo a lo
"Certo volentieri, io lo prendero macchiato",certo a lo e lo
A che ora arriva il pullman,tu lo a lo
Le auguro una buona giornata,tu lo a lo
Va bene grazie lo stesso,tu lo a e lo
Prego,tu lo io certo
Dovrebbe arrivare tra qualche minuto,tu lo a lo
Tutto bene tu,tu lo a lo
Salve quanto costa quell articolo,e lo a lo
Buonasera io sono Mario,tu lo a lo
Purtroppo non lo so pero potresti chiedere all autista,pertopn ortie lo
