Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,certo sono lo ora e io
Tutto bene tu,tutto lo
"Certo volentieri, io lo prendero macchiato",certo e e lo
Dovrebbe arrivare tra qualche minuto,e lo a e lo
Prego,prego lo
Tutto bene grazie,e lo e e lo
E in offerta costa dieci euro,certo lo e lo
Buongiorno io sono Mario,tutto lo lo
A che ora arriva il pullman,tu lo io lo lo
Salve quanto costa quell articolo,pertopn ora e lo
Va bene grazie lo stesso,tu lo a lo
Prendiamo un caffe al bar,tu lo lo
Certo ecco a lei vuole un sacchetto,e lo lo e lo
Si grazie e arrivederci,tutto lo
Buonasera io sono Mario,tutto lo
Perfetto vorrei comprarne due.,tu lo lo
