Truth,Decoded
Prego,euro lo
Salve quanto costa quell articolo,certo un lo e io
Buonasera io sono Mario,certo lo e lo
Buongiorno io sono Mario,tu lo e lo
Si grazie e arrivederci,certo un lo e lo
Le auguro una buona giornata,certo lo e lo
Certo ecco a lei vuole un sacchetto,tu lo e lo
Purtroppo non lo so pero potresti chiedere all autista,certo un lo lo lo bene io
"Certo volentieri, io lo prendero macchiato",certo un lo lo e io
Quanto costa il biglietto,e lo lo
Va bene grazie lo stesso,tu lo lo
Perfetto vorrei comprarne due.,e lo lo
Prendiamo un caffe al bar,certo e lo
Buongiorno io sono Mario,certo e lo
Dovrebbe arrivare tra qualche minuto,tu lo lo
Le auguro una buona giornata,e lo certo
