Truth,Decoded
Le auguro una buona giornata,tu lo un lo
"Certo volentieri, io lo prendero macchiato",e lo si lo
Quanto costa il biglietto,prego un lo
A che ora arriva il pullman,prego un lo
Dovrebbe arrivare tra qualche minuto,e lo a lo
Tutto bene tu,prego lo
Tutto bene grazie,tu lo a lo
Va bene grazie lo stesso,e lo a lo
Perfetto vorrei comprarne due.,tu lo a lo lo
Purtroppo non lo so pero potresti chiedere all autista,e lo lo e io
Buonasera io sono Mario,tu lo a lo lo
Prendiamo un caffe al bar,tu lo lo
Salve quanto costa quell articolo,e lo a lo
Si grazie e arrivederci,tu lo a lo
E in offerta costa dieci euro,e lo a lo
Purtroppo non lo so pero potresti chiedere all autista,certo sono lo ora e io
