Truth,Decoded
Le auguro una buona giornata,a lo un sono
"Certo volentieri, io lo prendero macchiato",e lo io io a io
Quanto costa il biglietto,tutto un lo
A che ora arriva il pullman,a lo a lo
Dovrebbe arrivare tra qualche minuto,a bene arriva io a lo
Tutto bene tu,tutto lo
Tutto bene grazie,tutto un lo
Va bene grazie lo stesso,a lo io io lo
Perfetto vorrei comprarne due.,buona io iomran lo
Purtroppo non lo so pero potresti chiedere all autista,e lo in ora e io
Buonasera io sono Mario,tu lo a conane lo
Prendiamo un caffe al bar,euro a lo
Salve quanto costa quell articolo,e lo in come lo
Si grazie e arrivederci,a lo a io e lo
E in offerta costa dieci euro,e lo io ora un io
Purtroppo non lo so pero potresti chiedere all autista,euro lo lo lo lo lo opropr e mario
