Truth,Decoded
Le auguro una buona giornata,sono un sono
"Certo volentieri, io lo prendero macchiato",e lo e a lo
Quanto costa il biglietto,tu lo lo lo
A che ora arriva il pullman,tu lo a lo lo
Dovrebbe arrivare tra qualche minuto,a lo io e lo
Tutto bene tu,tutto un lo
Tutto bene grazie,tutto a lo
Va bene grazie lo stesso,a lo e lo lo
Perfetto vorrei comprarne due.,sono io lo lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo ora lo
Buonasera io sono Mario,tu lo a lo e lo
Prendiamo un caffe al bar,tu lo a lo
Salve quanto costa quell articolo,e lo a a lo
Si grazie e arrivederci,tu lo e lo
E in offerta costa dieci euro,e lo a come lo
Purtroppo non lo so pero potresti chiedere all autista,purntopo lo lo lo oposra e io
