Truth,Decoded
E in offerta costa dieci euro,e lo certo
Certo ecco a lei vuole un sacchetto,certo lo e lo
Si grazie e arrivederci,certo si e lo
Piacere Luigi come stai,e lo e lo
Tutto bene grazie,tu lo lo
Quanto costa il biglietto,certo io e io
Va bene grazie lo stesso,e lo e lo
Perfetto vorrei comprarne due.,certo un ora e lo
Piacere Luigi come stai,certo un io e lo
Tutto bene grazie,tutto un certo
E in offerta costa dieci euro,e lo e lo
Quanto costa il biglietto,tu lo io lo
Prendiamo un caffe al bar,tutto lo
A che ora arriva il pullman,e lo si lo
Dovrebbe arrivare tra qualche minuto,e lo lo e lo
Tutto bene tu,tutto lo
